id;imagem;codigo;descricao;fornecedor;linha;cor;medida;sistema;valor;observacao;estoque;nescessario;material;peso_kg_m
1339;;AL19;;PETRA;PVCPE;PRETO EXTERNO;;;56.00;nan;0;0;PERFIL;0.11
564;;AT-001;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.242
1049;;BA0716;BAGUETE PVC;PETRA;PVC;BRANCA;BR;;42.00;nan;0;0;PERFIL;0.0
1277;;BA0716PE;BAGUETE PVC;PETRA;PVCPE;PRETO EXTERNO;BR;;42.00;nan;0;0;PERFIL;0.0
1117;;BA0716PT;BAGUETE PVC;PETRA;PVC PTO;PRETO ;BR;;86.00;nan;0;0;PERFIL;0.0
1046;;BA1016;BAGUETE PVC;PETRA;PVC;BRANCA;BR;;47.00;nan;0;0;PERFIL;0.0
1279;;BA1016PE;BAGUETE PVC;PETRA;PVCPE;PRETO EXTERNO;BR;;47.00;nan;0;0;PERFIL;0.0
1119;;BA1016PT;BAGUETE PVC;PETRA;PVC PTO;PRETO ;BR;;88.00;nan;0;0;PERFIL;0.0
1047;;BA1216;BAGUETE PVC;PETRA;PVC;BRANCA;BR;;49.00;nan;0;0;PERFIL;0.0
1280;;BA1216PE;BAGUETE PVC;PETRA;PVCPE;PRETO EXTERNO;BR;;49.00;nan;0;0;PERFIL;0.0
1120;;BA1216PT;BAGUETE PVC;PETRA;PVC PTO;PRETO ;BR;;91.00;nan;0;0;PERFIL;0.0
1050;;BA1816;BAGUETE PVC;PETRA;PVC;BRANCA;BR;;55.00;nan;0;0;PERFIL;0.0
1283;;BA1816PE;BAGUETE PVC;PETRA;PVCPE;PRETO EXTERNO;BR;;55.00;nan;0;0;PERFIL;0.0
1121;;BA1816PT;BAGUETE PVC;PETRA;PVC PTO;PRETO ;BR;;107.00;nan;0;0;PERFIL;0.0
1044;;BA2018;BAGUETE PVC;PETRA;PVC;BRANCA;BR;;59.00;nan;0;0;PERFIL;0.0
1249;;BA2018PE;BAGUETE PVC;PETRA;PVCPE;PRETO EXTERNO;BR;;59.00;nan;0;0;PERFIL;0.0
1247;;BA2018PT;BAGUETE PVC;PETRA;PVC PTO;PRETO ;BR;;115.00;nan;0;0;PERFIL;0.0
1045;;BA2516;BAGUETE PVC;PETRA;PVC;BRANCA;BR;;64.00;nan;0;0;PERFIL;0.0
1275;;BA2516PE;BAGUETE PVC;PETRA;PVCPE;PRETO EXTERNO;BR;;64.00;nan;0;0;PERFIL;0.0
1122;;BA2516PT;BAGUETE PVC;PETRA;PVC PTO;PRETO ;BR;;122.00;nan;0;0;PERFIL;0.0
1048;;BA3218;BAGUETE PVC;PETRA;PVC;BRANCA;BR;;76.00;nan;0;0;PERFIL;0.0
1282;;BA3218PE;BAGUETE PVC;PETRA;PVCPE;PRETO EXTERNO;BR;;76.00;nan;0;0;PERFIL;0.0
1123;;BA3218PT;BAGUETE PVC;PETRA;PVC PTO;PRETO ;BR;;144.00;nan;0;0;PERFIL;0.0
1043;;BA3518;BAGUETE PVC;PETRA;PVC;BRANCA;BR;;79.00;nan;0;0;PERFIL;0.0
1274;;BA3518PE;BAGUETE PVC;PETRA;PVCPE;PRETO EXTERNO;BR;;79.00;nan;0;0;PERFIL;0.0
1124;;BA3518PT;BAGUETE PVC;PETRA;PVC PTO;PRETO ;BR;;149.00;nan;0;0;PERFIL;0.0
1217;;BC-085;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.785
288;;BG-001;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.108
343;;BG-010;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.115
853;;BG-021;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.235
854;;BG-023;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.216
855;;BG-028;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.165
856;;BG-037;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.216
1011;;BK577;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;3623
1012;;BK578;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;2237
1013;;BK579;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.740
991;;BX-083;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;2050
547;;BX-086;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.232
949;;BX-103;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.150
215;;BX-1588;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;1200
207;;BX-184;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.267
209;;BX-207;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.134
220;;BX-209;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.300
212;;BX-216;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.367
211;;BX-230;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.784
210;;BX-239;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;1267
218;;BX-241;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.234
554;;BX-242;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.517
217;;BX-254;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.292
556;;BX-500;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.284
216;;BX-715;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.561
214;;BX-717;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.684
729;;CA-006;;ALUITA;MEGA 32;BRANCA;BR;;0.0;nan;0;0;PERFIL;1006
730;;CA-011;;ALUITA;MEGA 32;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.315
576;;CA-028;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.554
571;;CA-032;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.523
569;;CA-060;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.223
567;;CA-063;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.175
578;;CA-093;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.766
572;;CA-096;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.327
566;;CA-098;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.377
573;;CA-113;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.468
565;;CA-129;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.493
577;;CA-168;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.951
570;;CA-204;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.327
579;;CA-207;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.361
580;;CA-209;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.223
574;;CA-517;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.531
575;;CA-709;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.520
568;;CA-721;;ALUITA;MEGA 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.261
221;;CB-266;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.267
222;;CB-273;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.235
219;;CB-275;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.167
863;;CB-276;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.167
829;;CC-023;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;2183
899;;CG-012;;ALUITA;GRADES;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.555
897;;CG-021;;ALUITA;GRADES;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.335
532;;CG-074;;ALUITA;GRADIL;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.233
533;;CG-075;;ALUITA;GRADIL;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.496
531;;CG-077;;ALUITA;GRADIL;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.834
530;;CG-083;;ALUITA;GRADES;BRANCA;BR;;0.0;nan;0;0;PERFIL;1463
29;CG-104.JPG;CG-104;TUBO RETANGULAR 38 X 51 COM OLEAL;ALUITA;LINHA 38;BRANCO;BR;GRADES;0.0;nan;0;0;PERFIL;0.0
898;;CG-104;;ALUITA;GRADES;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.805
1212;;CG-300;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;1366
1216;;CG-837;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;1300
1213;;CG-883;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;1065
1214;;CG-887;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.492
30;CL-006.jpg;CL-006;CONTONEIRA MONTAGEM;TODOS;TODAS;BRUTO;BR;PORTAS;0.0;nan;0;0;PERFIL;0.0
31;CL-011.jpg;CL-011;CUNHA MONTAGEM;TODOS;TODAS;BRUTO;BR;PORTAS;0.0;nan;0;0;PERFIL;0.0
269;;CL-015;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.210
830;;CL-016;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.985
555;;CL-022;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.100
271;;CL-050;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.154
1166;;CPPP-02;;PETRA;PVC;BRANCA;BR;;214.00;nan;0;0;PERFIL;0.0
1335;;CPPP-02PE;;PETRA;PVCPE;PRETO EXTERNO;;;444.00;nan;0;0;PERFIL;0.7
1118;;CPPP-02PT;;PETRA;PVC PTO;PRETO ;BR;;444.00;nan;0;0;PERFIL;0.0
1169;;CPPP-03;;PETRA;PVC;BRANCA;BR;;245.00;nan;0;0;PERFIL;0.0
1334;;CPPP-03PE;;PETRA;PVCPE;PRETO EXTERNO;;;784.00;nan;0;0;PERFIL;0.6
1313;;CPPP-03PT;;PETRA;PVC PTO;PRETO ;BR;;784.00;nan;0;0;PERFIL;0.0
1083;;CPPP-04;;PETRA;PVC;BRANCA;BR;;91.00;nan;0;0;PERFIL;0.0
1333;;CPPP-04PE;;PETRA;PVCPE;PRETO EXTERNO;;;132.00;nan;0;0;PERFIL;0.5
1311;;CPPP-04PT;;PETRA;PVC PTO;PRETO ;BR;;132.00;nan;0;0;PERFIL;0.0
399;;CR-136;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.886
386;;CR-137;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.588
381;;CR-141;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.523
366;;CR-143;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.428
394;;CR-144;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.658
412;;CR-145;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.615
380;;CR-146;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.512
446;;CR-147;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.317
421;;CR-222;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.640
887;;CT-001;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.100
888;;CT-005;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.140
889;;CT-007;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.160
32;CT-013.JPG;CT-013;CONTONEIRA 25X25;ALUITA;TODAS;BRANCA;BR;TODOS;0.0;nan;0;0;PERFIL;0.0
890;;CT-013;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.170
891;;CT-016;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.220
874;;CT-019;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.420
892;;CT-022;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.520
529;;CT-023;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.735
893;;CT-026;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.640
895;;CT-031;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.540
877;;CT-032;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.850
894;;CT-047;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.320
33;CT-209.JPG;CT-209;CONTONEIRA 16 X 32;ALUITA;TODAS;BRANCA;BR;TODOS;0.0;nan;0;0;PERFIL;0.0
896;;CT-209;;ALUITA;CONTONEIRA;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.155
1222;;CT-209;;PETRA;PVC;BRANCA;BR;;154.20;nan;0;0;PERFIL;0.0
1276;;CT-209;;PETRA;PVC PTO;PRETO ;BR;;154.20;nan;0;0;PERFIL;0.0
845;;CX-2348;;ALUITA;LINHA 42;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.400
400;;CX-284;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.222
1215;;CX-651;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;1930
1057;;DE16654;;PETRA;PVC;BRANCA;BR;;576.00;nan;0;0;PERFIL;0.0
1268;;DE16654PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;699.00;nan;0;0;PERFIL;0.0
1125;;DE16654PT;;PETRA;PVC PTO;PRETO ;BR;;1165.00;nan;0;0;PERFIL;0.0
1068;;DE4109;;PETRA;PVC;BRANCA;BR;;60.00;nan;0;0;PERFIL;0.0
1273;;DE4109PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;69.00;nan;0;0;PERFIL;0.0
1126;;DE4109PT;;PETRA;PVC PTO;PRETO ;BR;;138.00;nan;0;0;PERFIL;0.0
1069;;DE5013;;PETRA;PVC;BRANCA;BR;;58.00;nan;0;0;PERFIL;0.0
1271;;DE5013PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;64.00;nan;0;0;PERFIL;0.0
1127;;DE5013PT;;PETRA;PVC PTO;PRETO ;BR;;138.00;nan;0;0;PERFIL;0.0
1066;;DE5360;;PETRA;PVC;BRANCA;BR;;254.00;nan;0;0;PERFIL;0.0
1261;;DE5360PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;357.00;nan;0;0;PERFIL;0.0
1128;;DE5360PT;;PETRA;PVC PTO;PRETO ;BR;;592.00;nan;0;0;PERFIL;0.0
1063;;DE60104;;PETRA;PVC;BRANCA;BR;;327.00;nan;0;0;PERFIL;0.0
1064;;DE60104-E;;PETRA;PVC;BRANCA;BR;;324.00;nan;0;0;PERFIL;0.0
1266;;DE60104-EPE;;PETRA;PVCPE;PRETO EXTERNO;BR;;352.00;nan;0;0;PERFIL;0.0
1130;;DE60104-EPT;;PETRA;PVC PTO;PRETO ;BR;;602.00;nan;0;0;PERFIL;0.0
1267;;DE60104PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;330.00;nan;0;0;PERFIL;0.0
1129;;DE60104PT;;PETRA;PVC PTO;PRETO ;BR;;590.00;nan;0;0;PERFIL;0.0
1067;;DE60111;;PETRA;PVC;BRANCA;BR;;407.00;nan;0;0;PERFIL;0.0
1270;;DE60111PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;523.00;nan;0;0;PERFIL;0.0
1131;;DE60111PT;;PETRA;PVC PTO;PRETO ;BR;;773.00;nan;0;0;PERFIL;0.0
1061;;DE6058;;PETRA;PVC;BRANCA;BR;;227.00;nan;0;0;PERFIL;0.0
1260;;DE6058PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;267.00;nan;0;0;PERFIL;0.0
1132;;DE6058PT;;PETRA;PVC PTO;PRETO ;BR;;460.00;nan;0;0;PERFIL;0.0
1065;;DE6063;;PETRA;PVC;BRANCA;BR;;223.00;nan;0;0;PERFIL;0.0
1262;;DE6063PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;208.00;nan;0;0;PERFIL;0.0
1133;;DE6063PT;;PETRA;PVC PTO;PRETO ;BR;;299.00;nan;0;0;PERFIL;0.0
1062;;DE6072;;PETRA;PVC;BRANCA;BR;;231.00;nan;0;0;PERFIL;0.0
1263;;DE6072PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;291.00;nan;0;0;PERFIL;0.0
1134;;DE6072PT;;PETRA;PVC PTO;PRETO ;BR;;410.00;nan;0;0;PERFIL;0.0
1056;;DE6078;;PETRA;PVC;BRANCA;BR;;269.00;nan;0;0;PERFIL;0.0
1265;;DE6078PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;323.00;nan;0;0;PERFIL;0.0
1135;;DE6078PT;;PETRA;PVC PTO;PRETO ;BR;;509.00;nan;0;0;PERFIL;0.0
1224;;DE8005;;PETRA;PVC;BRANCA;BR;;97.00;nan;0;0;PERFIL;0.0
1264;;DE8005;;PETRA;PVCPE;PRETO EXTERNO;BR;;97.00;nan;0;0;PERFIL;0.0
1285;;DE8005;;PETRA;PVC PTO;PRETO ;BR;;97.00;nan;0;0;PERFIL;0.0
1246;;DE8807;;PETRA;PVC;BRANCA;BR;;300.00;nan;0;0;PERFIL;0.0
1284;;DE8808;;PETRA;PVC;BRANCA;BR;;300.00;nan;0;0;PERFIL;0.0
550;;DES-038;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.542
549;;DES-040;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.136
551;;DES-041;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.321
553;;DES-050;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.710
552;;DES-051;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.600
41;DOB-837EB.JPG;DOB-837EB;DobradiÃ§a 3 abas S/Pux para janela camarÃ£o L. suprema.;ALPA/ALUMICONTE;LINHA 25;BRANCA;PCT;CAMARÃƒO;0.0;;0;0;ACESSORIO;0.0
933;;DS-153;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1000
1272;;DS-238PTO40;;PETRA;PVC PTO;PRETO ;BR;;205.51;nan;0;0;PERFIL;0.0
1221;;DS-238PVC40;;PETRA;PVC;BRANCA;BR;;205.51;nan;0;0;PERFIL;0.0
926;;DS-314;;ALUITA;TEMPERADO;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.633
1328;;DV-1042;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1.370
1327;;DV-1043;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1.410
1324;;DV-1044;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;3.390
1326;;DV-1045;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;3.800
1325;;DV-1046;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;3.350
508;;E-150;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.274
398;;E-186;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1043
389;;E-276;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1084
356;;E-277;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.509
349;;E-293;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1504
472;;E-294;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1220
436;;E-480;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1331
445;;E-481;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1412
372;;E-482;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.884
454;;E-483;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;1190
370;;E-484;;ALUITA;Linha 25;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.650
462;;E-485;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1740
520;;E-491;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1030
1021;;ELF-000291;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.505
1020;;ELF-000415;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.480
983;;ELF-00349;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1428
984;;ELF-00350;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1222
976;;ELF-00392;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1085
1024;;ELF-190110;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.150
1023;;ELF-190111;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.115
987;;ELF-239;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1587
941;;ELF-286;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.202
942;;ELF-287;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.240
952;;ELF-288;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.245
1025;;ELF-290;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;4044
940;;ELF-297;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.250
1026;;ELF-320109;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;2706
1022;;ELF-420329;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.566
979;;ELF-60218;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1365
939;;ELF-60220;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.590
936;;ELF-60226;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1779
938;;ELF-60227;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1970
980;;ELF-60241;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1345
937;;ELF-60243;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.691
982;;ELF-60244;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.996
972;;ELF-60248;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.959
974;;ELF-60249;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.945
973;;ELF-60250;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.588
971;;ELF-60256;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1077
985;;ELF-60304;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1268
935;;ELF-60325;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.869
975;;ELF-60360;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1241
977;;ELF-60361;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1253
978;;ELF-60362;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.894
981;;ELF-60379;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1359
934;;ELF-60530;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;1705
1234;;ES11202;;PETRA;PVC;BRANCA;BR;;195.00;nan;0;0;PERFIL;0.0
1235;;ES1760;;PETRA;PVC;BRANCA;BR;;132.00;nan;0;0;PERFIL;0.0
1341;;ES1760PE;;PETRA;PVCPE;PRETO EXTERNO;;;240.00;nan;0;0;PERFIL;0.13
1242;;ES1760PT;;PETRA;PVC PTO;PRETO ;BR;;300.00;nan;0;0;PERFIL;0.0
1232;;ES3560;;PETRA;PVC;BRANCA;BR;;124.00;nan;0;0;PERFIL;0.0
1240;;ES3560PE;;PETRA;PVC PTO;PRETO ;BR;;230.00;nan;0;0;PERFIL;0.0
1239;;ES3560PT;;PETRA;PVC PTO;PRETO ;BR;;300.00;nan;0;0;PERFIL;0.0
1074;;ES6010;;PETRA;PVC;BRANCA;BR;;98.00;nan;0;0;PERFIL;0.0
1286;;ES6010PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;160.00;nan;0;0;PERFIL;0.0
1136;;ES6010PT;;PETRA;PVC PTO;PRETO ;BR;;210.00;nan;0;0;PERFIL;0.0
1073;;ES6011;;PETRA;PVC;BRANCA;BR;;139.00;nan;0;0;PERFIL;0.0
1290;;ES6011PE;;PETRA;PVCPE;PRETO EXTERNO;BR;;150.00;nan;0;0;PERFIL;0.0
1137;;ES6011PT;;PETRA;PVC PTO;PRETO ;BR;;200.00;nan;0;0;PERFIL;0.0
1236;;ES6014;;PETRA;PVC;BRANCA;BR;;147.00;nan;0;0;PERFIL;0.0
1342;;ES6014PE;;PETRA;PVCPE;PRETO EXTERNO;;;230.00;nan;0;0;PERFIL;0.14
1243;;ES6014PT;;PETRA;PVC PTO;PRETO ;BR;;300.00;nan;0;0;PERFIL;0.0
1233;;ES8811;;PETRA;PVC;BRANCA;BR;;157.00;nan;0;0;PERFIL;0.0
1340;;ES8811PE;;PETRA;PVCPE;PRETO EXTERNO;;;250.00;nan;0;0;PERFIL;0.12
